date,cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_max (°C),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
2007-06-07,59,0,18.2,13.8,85,43,8.6,4.7
2007-06-08,4,0,17.3,13.9,84,45,27.4,13.3
2007-06-09,22,0,17.0,14.2,88,47,9.4,0.8
2007-06-10,95,0,17.1,14.4,97,43,4.3,1.1
2007-06-11,97,0,18.1,14.6,96,43,6.5,3.0
2007-06-12,99,0,18.6,14.0,93,34,7.6,4.3
2007-06-13,100,0,19.9,18.0,95,46,7.2,2.4
2007-06-14,88,0,20.1,15.0,96,34,5.0,1.5
2007-06-15,100,0,20.1,15.4,88,35,4.7,0.4
2007-06-16,46,0,19.9,16.5,91,45,11.5,6.7
2007-06-17,5,0,19.1,14.3,95,34,6.8,3.2
2007-06-18,0,0,17.8,13.8,81,30,6.8,1.0
2007-06-19,41,0,17.3,12.9,73,22,12.6,5.7
2007-06-20,16,0,20.7,13.4,88,41,7.9,5.2
2007-06-21,73,0,20.7,19.2,98,52,9.4,4.3
2007-06-22,100,0,20.4,15.5,98,27,6.8,1.9
2007-06-23,8,0,19.6,15.4,93,25,9.4,1.3
2007-06-24,15,0,16.9,7.2,65,12,10.8,7.6
2007-06-25,5,0,14.3,6.0,46,10,24.8,14.7
2007-06-26,79,0,19.4,3.5,64,9,22.7,11.3
2007-06-27,5,0,16.9,13.9,70,40,27.7,16.3
2007-06-28,32,0,18.4,12.9,79,35,14.8,7.9
2007-06-29,84,0,20.7,14.3,90,38,11.5,6.4
2007-06-30,57,0,21.0,11.7,96,31,10.4,6.4
2007-07-01,76,0,20.8,13.0,96,30,7.6,2.2
2007-07-02,98,0,22.0,18.7,93,48,7.6,1.5
2007-07-03,35,0,22.1,18.0,97,47,6.8,2.4
2007-07-04,9,0,20.3,17.0,92,37,4.0,1.8
2007-07-05,2,0,19.8,11.1,75,32,20.5,13.3
2007-07-06,12,0,17.7,11.1,75,34,20.5,7.0
2007-07-07,6,0,18.2,15.2,91,40,8.6,1.9
2007-07-08,23,0,19.6,17.5,92,44,11.9,6.6
2007-07-09,53,0,21.1,17.8,93,35,12.6,2.4
2007-07-10,58,0,20.2,11.0,80,34,5.8,2.6
2007-07-11,31,0,15.0,11.1,64,35,29.9,16.6
2007-07-12,67,0,15.4,11.2,72,33,24.1,14.3
2007-07-13,69,0,15.8,11.0,79,35,14.0,3.4
2007-07-14,3,0,17.8,13.9,91,36,10.4,6.4
2007-07-15,0,0,17.7,10.3,91,26,11.5,5.8
2007-07-16,1,0,18.8,12.4,93,31,8.6,5.6
2007-07-17,51,0,18.9,12.2,97,29,9.0,3.6
2007-07-18,0,0,17.0,7.0,78,20,9.4,0.8
2007-07-19,0,0,17.4,9.1,64,20,8.6,1.5
2007-07-20,0,0,17.2,7.2,75,17,9.0,3.8
2007-07-21,0,0,15.0,7.6,40,20,10.8,1.8
2007-07-22,0,0,18.0,6.2,56,14,14.0,3.3
2007-07-23,71,0,19.4,10.4,75,18,6.8,2.7
2007-07-24,1,0,16.3,2.8,47,10,15.1,4.7
2007-07-25,0,0,17.7,14.6,65,34,24.1,13.4
2007-07-26,1,0,18.0,12.9,73,31,17.6,11.5
2007-07-27,4,0,20.1,15.4,77,38,19.4,10.1
2007-07-28,0,0,20.0,15.2,84,35,16.9,9.8
2007-07-29,0,0,19.3,14.9,71,32,17.3,13.0
2007-07-30,0,0,15.8,12.4,61,25,25.2,16.8
2007-07-31,0,0,18.0,12.0,62,26,10.4,4.0
2007-08-01,0,0,20.6,14.4,80,38,7.6,3.6
2007-08-02,11,0,21.4,16.7,96,40,4.3,2.5
2007-08-03,25,0,21.7,16.9,96,37,7.6,5.1
2007-08-04,2,0,21.0,15.7,91,34,15.1,7.7
2007-08-05,35,0,19.7,14.5,77,37,24.5,15.5
2007-08-06,18,0,19.8,12.5,86,36,11.5,4.3
2007-08-07,16,0,17.2,10.1,79,24,11.5,6.9
2007-08-08,99,0,21.7,14.4,77,25,26.3,8.8
2007-08-09,13,0,21.1,13.9,77,39,31.3,17.7
2007-08-10,100,0,18.7,13.4,75,41,17.3,3.7
2007-08-11,94,0,18.9,15.1,89,38,8.3,2.8
2007-08-12,68,0,20.5,16.8,93,36,8.6,5.4
2007-08-13,97,0,21.1,17.2,85,36,17.6,8.7
2007-08-14,47,0,21.8,14.4,92,29,8.6,2.3
2007-08-15,49,0,22.2,17.0,87,41,10.4,5.1
2007-08-16,4,0,21.9,16.2,92,38,4.0,1.0
2007-08-17,49,0,22.6,15.7,97,36,4.7,0.8
2007-08-18,56,0,20.6,13.1,88,30,8.6,6.4
2007-08-19,100,0,21.4,19.6,81,52,8.3,1.3
2007-08-20,97,5,23.3,19.6,94,42,6.5,4.2
2007-08-21,93,0,23.2,9.2,92,15,13.3,5.4
2007-08-22,24,0,23.5,11.8,95,17,11.5,1.5
2007-08-23,71,9,23.7,19.2,92,38,23.8,8.0
2007-08-24,50,0,23.6,20.1,96,46,11.2,6.8
2007-08-25,0,0,23.4,19.3,98,40,8.3,5.9
2007-08-26,0,0,23.6,17.9,98,36,5.4,3.0
2007-08-27,0,0,21.8,14.5,82,28,12.6,8.4
2007-08-28,2,0,22.4,14.6,80,29,11.9,5.1
2007-08-29,1,0,22.3,12.1,90,20,13.7,9.7
2007-08-30,36,0,19.0,10.2,65,16,28.1,15.6
2007-08-31,36,0,21.0,15.4,65,43,16.6,7.1
2007-09-01,61,0,16.8,13.8,68,33,30.6,17.1
2007-09-02,100,2,18.5,13.3,71,37,14.0,7.2
2007-09-03,97,2,20.2,16.9,83,43,9.7,1.5
2007-09-04,70,0,20.8,15.8,87,40,5.0,2.0
2007-09-05,85,0,17.0,11.7,70,33,22.0,10.7
2007-09-06,100,3,14.9,10.1,62,39,13.0,2.6
2007-09-07,55,0,15.3,9.8,70,32,15.1,7.7
2007-09-08,36,0,16.4,12.5,80,40,13.7,7.2
2007-09-09,73,0,16.5,10.9,83,32,9.0,2.0
2007-09-10,53,2,19.8,14.2,84,35,8.6,2.7
2007-09-11,48,0,20.9,19.1,93,53,6.8,0.7
2007-09-12,16,0,19.8,13.1,87,36,7.2,5.2
2007-09-13,100,2,21.5,19.0,90,53,7.6,3.3
2007-09-14,100,5,21.7,19.6,92,57,12.6,1.8
2007-09-15,98,7,21.0,17.9,96,48,8.3,4.1
2007-09-16,78,0,21.8,18.3,94,43,12.2,7.0
2007-09-17,85,0,22.7,18.1,96,38,16.6,10.2
2007-09-18,93,2,22.1,13.9,82,29,9.7,5.1
2007-09-19,98,0,22.8,17.4,95,50,7.2,3.3
2007-09-20,90,0,17.4,14.7,69,41,13.7,8.6
2007-09-21,98,1,15.9,13.4,77,42,16.9,7.6
2007-09-22,100,57,17.0,14.3,84,42,6.1,1.1
2007-09-23,100,22,19.4,17.4,89,55,8.6,0.5
2007-09-24,100,2,20.0,18.3,87,49,15.1,1.1
2007-09-25,100,3,19.1,12.1,88,39,31.7,19.7
2007-09-26,25,0,15.9,12.1,80,36,18.4,5.7
2007-09-27,21,0,20.8,13.8,86,42,14.8,6.6
2007-09-28,72,0,18.8,13.6,78,49,14.4,7.8
2007-09-29,100,16,21.4,15.6,89,39,7.6,0.4
2007-09-30,97,1,23.5,19.5,99,51,6.8,0.7
2007-10-01,86,1,23.4,19.6,97,57,10.4,3.6
2007-10-02,78,0,21.0,17.3,96,48,6.8,3.9
2007-10-03,99,0,19.7,16.3,95,46,9.7,5.4
2007-10-04,98,0,18.9,15.7,94,44,10.4,7.0
2007-10-05,95,0,19.1,13.7,94,35,14.4,8.8
2007-10-06,99,19,20.9,14.7,91,37,18.0,4.1
2007-10-07,86,1,18.8,13.4,81,42,26.3,14.8
2007-10-08,88,12,16.4,13.2,80,45,26.3,15.9
2007-10-09,45,7,15.8,13.6,82,48,22.3,13.5
2007-10-10,72,0,15.3,9.1,80,33,15.8,7.9
2007-10-11,85,4,18.3,11.5,82,42,10.4,4.3
2007-10-12,91,4,20.2,17.1,92,50,11.2,2.6
2007-10-13,100,0,20.5,12.1,99,32,8.6,1.5
2007-10-14,100,55,18.5,16.3,96,85,16.9,10.0
2007-10-15,73,15,16.1,12.1,88,53,10.4,2.9
2007-10-16,100,11,17.9,13.3,93,62,6.8,1.0
2007-10-17,100,27,18.3,15.9,94,65,14.0,6.6
2007-10-18,100,35,18.9,16.8,95,80,9.7,4.8
2007-10-19,100,24,17.9,15.2,98,61,11.2,6.3
2007-10-20,98,19,15.7,11.9,85,58,10.4,5.2
2007-10-21,89,1,12.1,3.9,78,47,22.3,15.3
2007-10-22,100,12,13.3,4.7,92,53,28.8,10.6
2007-10-23,100,9,12.8,8.4,88,49,13.0,6.1
2007-10-24,100,38,16.0,9.8,88,56,7.9,1.3
2007-10-25,100,46,16.3,10.2,89,38,16.2,7.6
2007-10-26,95,4,19.7,14.2,95,67,13.0,3.1
2007-10-27,100,58,19.4,17.8,95,64,11.5,5.9
2007-10-28,100,53,18.6,17.4,98,69,10.1,5.6
2007-10-29,100,76,20.3,17.5,98,73,5.0,1.5
2007-10-30,91,10,19.6,12.2,99,43,7.9,2.3
2007-10-31,83,3,15.1,10.0,86,48,15.1,4.5
2007-11-01,76,0,15.5,8.3,89,41,13.3,2.8
2007-11-02,52,3,13.4,12.0,91,58,7.9,2.1
2007-11-03,90,1,12.8,9.5,86,50,5.8,3.8
2007-11-04,45,2,12.9,9.5,90,49,11.2,2.5
2007-11-05,55,13,14.2,12.0,88,69,20.2,10.7
2007-11-06,61,12,13.7,9.9,91,48,19.1,11.2
2007-11-07,75,2,11.5,7.9,81,47,21.6,14.0
2007-11-08,84,12,11.4,7.3,83,44,9.4,4.9
2007-11-09,13,0,10.9,3.8,94,29,9.7,6.4
2007-11-10,100,6,9.5,6.1,69,47,22.3,11.9
2007-11-11,89,0,9.1,5.9,73,41,13.7,8.4
2007-11-12,8,0,11.1,5.6,80,35,13.7,8.7
2007-11-13,98,1,11.1,7.0,90,43,15.5,10.0
2007-11-14,95,0,9.3,6.1,81,38,12.2,7.0
2007-11-15,100,8,9.2,5.5,76,41,10.8,8.7
2007-11-16,100,0,9.6,1.5,88,53,20.5,11.8
2007-11-17,41,1,4.1,-0.1,65,39,26.3,14.4
2007-11-18,93,0,4.5,1.1,71,37,10.8,5.0
2007-11-19,100,0,5.6,-1.8,67,31,13.7,1.0
2007-11-20,97,0,9.2,3.3,84,32,7.2,2.4
2007-11-21,100,0,8.8,1.2,75,26,14.8,7.3
2007-11-22,100,77,12.1,0.5,72,26,24.5,13.8
2007-11-23,99,1,12.8,7.2,85,33,13.3,7.1
2007-11-24,55,1,15.2,12.2,94,62,15.1,7.1
2007-11-25,100,38,15.4,7.7,93,34,18.7,8.7
2007-11-26,100,59,15.8,9.3,98,56,9.4,1.9
2007-11-27,100,32,16.5,9.2,100,44,9.0,4.2
2007-11-28,98,0,16.1,2.5,99,29,10.8,0.4
2007-11-29,76,7,11.2,5.3,92,58,10.8,5.6
2007-11-30,45,2,9.9,6.8,95,50,9.4,3.6
2007-12-01,19,0,8.6,5.8,81,44,8.6,2.4
2007-12-02,65,0,10.3,5.8,86,54,7.9,1.1
2007-12-03,48,0,9.1,5.1,96,41,6.1,3.7
2007-12-04,91,7,9.0,3.5,73,42,18.7,13.7
2007-12-05,47,0,9.0,5.4,74,44,24.5,14.0
2007-12-06,92,0,10.3,8.7,90,55,18.4,10.6
2007-12-07,99,33,10.3,7.3,77,50,19.8,10.4
2007-12-08,100,31,9.8,5.9,74,45,17.6,10.9
2007-12-09,100,0,8.4,7.2,78,41,10.8,7.0
2007-12-10,50,1,8.3,6.7,75,40,11.9,7.6
2007-12-11,74,0,6.4,2.0,71,36,22.7,13.4
2007-12-12,41,9,5.1,0.8,69,38,39.6,23.8
2007-12-13,40,6,6.1,2.4,77,42,32.8,19.0
2007-12-14,55,19,6.5,4.0,83,50,31.3,18.6
2007-12-15,95,25,6.8,1.3,87,57,15.1,5.8
2007-12-16,64,0,2.6,-2.3,67,30,23.8,13.8
2007-12-17,69,0,2.4,-3.0,76,32,12.6,7.2
2007-12-18,1,0,0.8,-6.6,68,21,10.4,7.4
2007-12-19,96,0,4.4,0.3,86,43,6.5,2.0
2007-12-20,100,1,6.3,0.0,93,35,10.1,2.9
2007-12-21,100,0,9.0,3.7,88,39,14.0,8.0
2007-12-22,100,95,10.3,7.6,80,58,21.6,13.5
2007-12-23,94,0,10.7,3.3,82,37,10.8,5.7
2007-12-24,96,0,11.5,6.8,97,59,9.4,5.2
2007-12-25,88,12,11.8,10.8,94,72,21.2,12.7
2007-12-26,100,21,11.4,9.9,92,71,20.9,11.9
2007-12-27,98,48,11.1,9.1,94,69,18.0,10.5
2007-12-28,100,61,11.5,9.1,94,78,13.7,5.6
2007-12-29,100,89,11.8,10.0,97,78,17.3,3.6
2007-12-30,100,83,12.7,10.8,97,84,14.8,7.1
2007-12-31,100,68,10.7,5.1,94,54,42.1,24.5
2008-01-01,84,16,10.0,7.9,87,72,18.7,11.1
2008-01-02,39,0,7.7,4.7,86,53,15.8,5.9
2008-01-03,99,3,7.0,1.9,80,54,22.3,11.8
2008-01-04,100,81,8.0,2.4,86,60,12.2,8.0
2008-01-05,100,10,11.7,7.0,94,70,9.0,4.9
2008-01-06,64,0,11.7,9.7,96,68,7.6,3.6
2008-01-07,100,0,10.6,7.3,100,65,5.8,0.8
2008-01-08,99,4,12.3,8.8,97,69,8.6,6.2
2008-01-09,93,22,11.6,10.1,96,72,10.1,7.1
2008-01-10,100,94,12.6,10.0,99,72,6.1,1.6
2008-01-11,100,12,12.4,10.3,98,80,12.2,6.8
2008-01-12,97,0,11.0,7.0,96,54,13.0,6.7
2008-01-13,61,0,8.5,4.1,89,45,13.3,7.7
2008-01-14,93,0,8.9,5.1,93,57,11.5,2.2
2008-01-15,100,0,8.6,3.7,81,46,7.6,2.0
2008-01-16,99,0,8.7,3.4,97,49,7.6,4.8
2008-01-17,100,14,7.9,3.3,82,55,28.8,16.8
2008-01-18,100,13,8.2,6.4,85,58,20.2,12.3
2008-01-19,39,0,8.9,6.9,87,58,17.6,10.3
2008-01-20,65,7,9.7,7.3,90,59,12.2,8.2
2008-01-21,99,0,9.8,7.7,95,61,9.0,4.0
2008-01-22,100,0,9.7,6.6,100,50,6.5,4.7
2008-01-23,82,1,9.2,4.2,75,59,41.8,26.1
2008-01-24,96,6,5.3,3.8,68,52,33.1,20.2
2008-01-25,61,6,6.5,5.2,78,56,18.4,11.2
2008-01-26,95,5,6.5,4.6,86,52,13.7,8.1
2008-01-27,99,0,7.7,6.4,92,57,11.9,8.4
2008-01-28,19,0,9.2,4.6,93,53,15.1,9.7
2008-01-29,7,0,11.0,8.6,96,65,13.0,7.1
2008-01-30,0,0,9.1,4.0,96,36,8.3,0.4
2008-01-31,44,0,10.3,6.1,94,58,6.1,4.0
2008-02-01,100,0,10.2,6.9,100,57,8.6,2.0
2008-02-02,95,0,10.4,5.6,99,46,16.6,8.5
2008-02-03,100,0,11.3,7.9,100,56,9.7,2.9
2008-02-04,100,0,9.8,5.2,99,39,10.8,2.3
2008-02-05,88,0,9.4,6.8,90,48,10.4,6.1
2008-02-06,9,0,9.0,5.1,83,48,13.7,7.6
2008-02-07,84,0,9.0,3.9,84,47,18.0,11.5
2008-02-08,85,3,8.9,2.0,82,42,37.8,22.2
2008-02-09,98,28,8.2,5.6,87,62,29.5,18.4
2008-02-10,42,14,6.5,3.7,89,51,18.7,11.8
2008-02-11,77,2,6.5,2.8,92,48,10.1,4.9
2008-02-12,95,2,6.9,3.5,94,46,10.1,1.1
2008-02-13,57,23,8.2,4.6,93,47,8.6,2.0
2008-02-14,100,5,9.0,5.3,98,49,11.2,7.0
2008-02-15,100,32,12.2,8.6,96,53,8.6,5.1
2008-02-16,99,23,10.9,3.6,96,57,16.9,12.8
2008-02-17,99,13,3.7,-0.5,61,46,25.2,14.3
2008-02-18,88,0,2.6,0.4,81,44,13.0,1.1
2008-02-19,44,0,1.5,-1.4,69,31,24.8,15.5
2008-02-20,92,0,2.1,-0.2,60,29,31.3,17.7
2008-02-21,93,0,9.9,0.8,90,41,11.2,3.3
2008-02-22,82,19,11.2,8.8,96,60,9.7,6.1
2008-02-23,70,0,10.9,9.2,95,63,10.8,7.7
2008-02-24,100,1,10.8,8.2,100,53,5.8,2.2
2008-02-25,98,0,11.5,8.1,97,46,16.2,9.5
2008-02-26,98,82,11.4,7.0,90,40,10.4,2.1
2008-02-27,99,3,12.2,9.4,98,60,7.2,4.0
2008-02-28,100,0,11.6,8.9,100,53,8.3,3.2
2008-02-29,100,0,11.8,8.8,100,51,7.9,1.1
2008-03-01,99,1,12.0,9.1,98,48,6.8,3.8
2008-03-02,95,0,11.5,7.0,97,37,8.6,5.5
2008-03-03,13,0,10.9,5.3,95,32,6.5,1.9
2008-03-04,91,0,11.0,4.7,80,40,13.0,5.0
2008-03-05,100,43,10.2,4.4,88,67,14.0,8.4
2008-03-06,100,0,4.2,-1.4,85,35,19.8,10.8
2008-03-07,100,2,3.3,-1.5,62,31,9.4,5.6
2008-03-08,100,7,6.5,-1.7,78,44,20.5,8.4
2008-03-09,85,0,8.8,3.4,87,40,15.5,6.8
2008-03-10,100,0,9.6,2.7,96,28,9.4,4.5
2008-03-11,100,0,9.9,5.0,92,35,9.4,4.6
2008-03-12,10,0,10.7,8.6,76,40,11.2,3.2
2008-03-13,94,1,10.8,6.4,87,35,10.1,6.6
2008-03-14,100,3,12.1,7.8,93,41,8.3,3.9
2008-03-15,100,34,13.5,10.2,100,48,8.6,3.7
2008-03-16,100,29,13.5,11.3,100,49,4.3,0.5
2008-03-17,100,0,12.7,6.6,86,40,7.2,4.9
2008-03-18,100,0,12.4,2.7,97,19,14.4,6.8
2008-03-19,100,2,11.8,7.9,88,51,9.0,1.8
2008-03-20,100,40,11.8,8.7,93,57,13.0,6.8
2008-03-21,92,0,8.6,0.5,76,30,12.2,5.7
2008-03-22,100,2,11.3,4.0,93,35,12.2,7.2
2008-03-23,85,0,10.9,-1.5,96,16,12.2,8.3
2008-03-24,98,0,6.8,-5.0,85,18,26.6,15.9
2008-03-25,92,0,7.2,0.0,66,22,11.5,5.2
2008-03-26,66,0,9.3,3.2,77,31,9.0,5.7
2008-03-27,99,1,11.1,1.6,92,34,25.6,13.3
2008-03-28,100,1,7.8,3.3,74,41,22.7,14.1
2008-03-29,98,2,10.8,5.8,87,43,10.4,4.1
2008-03-30,93,0,11.7,8.1,99,42,8.3,4.5
2008-03-31,100,8,12.6,8.6,95,40,18.0,7.3
2008-04-01,100,27,8.3,4.0,90,52,17.3,1.3
2008-04-02,57,0,9.8,6.4,85,47,21.6,10.7
2008-04-03,89,1,8.9,6.1,74,41,22.3,14.2
2008-04-04,60,8,8.8,5.3,76,49,24.5,15.2
2008-04-05,54,0,7.1,4.5,79,43,20.5,11.6
2008-04-06,32,0,8.1,1.1,74,25,15.5,1.5
2008-04-07,100,1,10.8,3.0,54,21,15.8,5.0
2008-04-08,100,9,12.7,6.2,81,42,14.8,5.5
2008-04-09,80,0,12.7,10.1,92,30,7.2,2.9
2008-04-10,98,0,12.5,9.3,78,29,13.0,3.2
2008-04-11,100,17,13.7,11.5,93,45,9.0,10.6
2008-04-12,100,25,11.7,7.5,80,43,31.3,16.6
2008-04-13,100,28,10.7,6.6,76,55,25.9,14.9
2008-04-14,99,0,8.7,3.5,79,34,18.7,9.9
2008-04-15,98,0,8.9,6.0,78,38,13.3,7.3
2008-04-16,100,0,9.8,7.1,90,33,10.8,7.2
2008-04-17,100,1,13.8,8.4,91,36,7.6,7.6
2008-04-18,96,0,13.8,9.1,99,29,5.4,3.0
2008-04-19,0,0,12.1,9.0,74,39,27.4,7.8
2008-04-20,83,0,13.7,9.2,85,36,16.9,8.4
2008-04-21,98,0,12.2,6.4,73,38,25.6,10.4
2008-04-22,98,0,11.8,2.4,77,22,8.6,3.0
2008-04-23,80,0,11.7,5.2,81,31,10.1,5.7
2008-04-24,56,0,11.1,5.3,90,30,7.9,5.4
2008-04-25,70,0,12.6,7.6,81,44,24.1,14.0
2008-04-26,21,0,12.4,7.0,84,35,15.5,12.3
2008-04-27,35,0,12.7,4.2,92,35,13.3,4.9
2008-04-28,100,0,9.0,6.1,81,36,7.6,1.1
2008-04-29,99,0,12.6,5.9,80,23,15.5,5.9
2008-04-30,96,0,14.0,7.6,96,27,7.2,1.5
2008-05-01,94,14,14.9,12.0,94,46,15.1,9.8
2008-05-02,96,0,14.4,9.4,93,37,13.0,6.3
2008-05-03,67,0,13.8,8.7,88,37,13.0,6.6
2008-05-04,88,0,14.5,10.1,95,42,10.1,2.6
2008-05-05,100,0,14.6,10.0,98,39,5.4,1.1
2008-05-06,100,3,14.9,11.1,91,43,11.2,5.3
2008-05-07,100,32,15.5,12.6,99,52,5.0,1.1
2008-05-08,100,77,15.5,12.0,94,50,11.9,7.3
2008-05-09,98,20,14.3,12.9,84,55,32.0,18.6
2008-05-10,96,6,14.9,14.1,88,58,20.9,9.6
2008-05-11,95,30,15.1,12.3,98,54,7.2,2.0
2008-05-12,99,29,16.1,13.8,94,60,19.4,8.6
2008-05-13,91,6,16.2,9.3,97,40,9.0,4.9
2008-05-14,88,0,15.1,8.8,91,35,10.1,5.8
2008-05-15,35,0,15.8,11.6,95,32,14.8,9.7
2008-05-16,96,1,14.7,10.6,80,29,15.5,8.3
2008-05-17,82,0,16.5,12.6,80,41,22.7,12.1
2008-05-18,39,0,16.2,14.3,92,55,23.4,11.6
2008-05-19,100,38,16.2,11.0,94,42,14.4,2.9
2008-05-20,100,1,14.9,9.2,85,35,7.9,2.5
2008-05-21,60,0,14.7,6.1,93,27,7.2,1.1
2008-05-22,68,5,15.1,8.4,93,28,9.4,6.3
2008-05-23,88,0,15.2,10.3,72,31,13.7,6.9
2008-05-24,91,0,16.5,9.9,87,24,13.0,8.8
2008-05-25,76,0,16.4,13.2,76,37,15.1,7.9
2008-05-26,4,0,14.5,12.4,64,36,23.4,15.0
2008-05-27,29,0,15.8,13.6,68,36,32.0,7.9
2008-05-28,100,0,16.8,14.7,85,43,16.9,3.5
2008-05-29,67,0,16.7,10.8,84,37,24.5,8.3
2008-05-30,100,0,15.3,11.3,92,34,5.4,0.8
2008-05-31,98,0,14.4,9.4,80,26,11.9,7.6
2008-06-01,100,1,15.5,10.9,78,33,10.8,5.4
2008-06-02,53,0,16.2,13.8,80,42,21.6,8.0
2008-06-03,45,0,14.5,10.9,77,35,14.4,7.1
2008-06-04,74,0,16.1,10.9,77,35,10.4,6.8
2008-06-05,100,3,16.8,14.3,90,51,5.0,2.5
2008-06-06,80,0,18.6,14.0,95,41,7.6,0.8
2008-06-07,92,1,18.5,11.6,94,39,10.8,6.4
2008-06-08,99,4,14.7,12.1,80,51,15.1,3.4
2008-06-09,4,0,15.7,13.6,84,51,13.3,6.6
2008-06-10,1,0,17.9,14.6,92,46,12.2,6.0
2008-06-11,29,0,18.3,14.9,98,46,9.7,5.9
2008-06-12,100,0,18.3,16.1,99,54,6.5,2.8
2008-06-13,94,0,16.9,10.4,83,31,10.8,5.9
2008-06-14,81,0,17.1,13.3,93,39,8.3,2.9
2008-06-15,25,0,17.6,13.6,94,37,3.6,0.0
2008-06-16,90,0,18.0,7.8,85,17,18.7,12.3
2008-06-17,2,0,14.9,10.8,54,21,25.2,6.3
2008-06-18,9,0,17.5,14.0,76,39,27.0,18.2
2008-06-19,1,0,16.0,13.2,74,39,26.3,14.1
2008-06-20,0,0,16.7,12.2,86,36,19.8,10.3
2008-06-21,0,0,18.2,13.1,86,37,14.0,7.8
2008-06-22,0,0,18.3,13.3,96,35,9.4,3.8
2008-06-23,21,0,18.1,13.8,95,33,10.8,5.8
2008-06-24,0,0,17.7,11.1,90,26,10.4,5.6
2008-06-25,0,0,17.6,10.9,90,24,9.4,5.4
2008-06-26,15,0,20.6,11.8,86,30,10.1,4.3
2008-06-27,36,0,20.7,17.3,92,46,18.4,11.2
2008-06-28,14,0,20.6,17.5,84,44,16.9,8.0
2008-06-29,2,0,20.9,16.6,88,44,12.6,7.1
2008-06-30,76,0,21.3,16.3,98,40,10.1,6.1
2008-07-01,14,0,20.5,13.6,97,33,6.1,2.5
2008-07-02,3,0,19.2,13.4,89,30,6.1,1.5
2008-07-03,0,0,17.9,11.7,71,25,13.0,6.9
2008-07-04,10,0,20.4,13.4,71,28,19.1,7.0
2008-07-05,68,0,19.7,11.5,72,29,10.1,5.5
2008-07-06,96,0,18.8,13.1,84,30,6.8,3.1
2008-07-07,99,0,18.7,13.0,70,20,10.4,6.5
2008-07-08,99,0,22.1,15.3,81,40,18.0,8.1
2008-07-09,68,0,22.2,15.6,88,36,4.7,1.6
2008-07-10,81,0,21.2,15.7,91,32,4.7,1.3
2008-07-11,67,0,22.3,14.6,96,30,5.8,4.1
2008-07-12,64,0,23.6,18.2,96,35,14.0,3.6
2008-07-13,76,0,23.1,21.0,92,42,12.2,1.1
2008-07-14,71,0,21.6,17.2,82,48,28.4,17.6
2008-07-15,100,0,19.7,13.0,77,35,26.6,10.5
2008-07-16,27,0,19.6,15.3,84,41,11.9,6.8
2008-07-17,41,0,20.8,15.9,95,37,4.0,1.9
2008-07-18,66,0,22.7,13.9,89,27,12.2,2.5
2008-07-19,14,0,22.9,16.7,95,42,14.8,9.0
2008-07-20,0,0,19.5,14.3,82,36,8.3,3.8
2008-07-21,22,0,19.3,10.2,94,20,6.5,3.6
2008-07-22,7,0,17.8,11.4,66,28,15.8,5.3
2008-07-23,2,0,16.7,13.4,74,36,16.6,6.0
2008-07-24,3,0,17.4,14.3,82,35,10.1,1.0
2008-07-25,8,0,21.0,17.1,84,32,13.7,7.0
2008-07-26,2,0,22.4,17.5,93,40,7.9,3.6
2008-07-27,27,0,21.5,16.4,82,39,18.0,7.6
2008-07-28,0,0,21.1,14.2,86,32,4.0,0.8
2008-07-29,7,0,21.4,17.3,93,43,6.8,4.3
2008-07-30,85,0,21.8,16.7,98,38,4.0,0.5
2008-07-31,4,0,21.8,16.5,98,36,7.9,5.0
2008-08-01,15,0,21.6,14.7,96,30,8.6,4.7
2008-08-02,3,0,20.6,9.5,92,22,6.8,2.2
2008-08-03,24,0,22.2,18.6,89,43,8.6,4.8
2008-08-04,4,0,22.1,18.1,90,39,9.7,4.4
2008-08-05,6,0,22.9,17.4,96,40,2.9,0.7
2008-08-06,0,0,21.1,12.0,93,24,6.5,3.9
2008-08-07,0,0,18.8,11.3,76,22,8.6,0.7
2008-08-08,90,0,22.3,10.6,70,20,13.7,4.6
2008-08-09,47,0,23.8,16.6,88,38,11.5,5.7
2008-08-10,9,0,18.2,16.4,72,40,11.5,6.5
2008-08-11,33,0,21.1,18.2,84,45,9.7,4.1
2008-08-12,4,0,23.6,19.9,94,41,10.4,6.5
2008-08-13,31,0,24.2,20.6,96,41,12.2,7.8
2008-08-14,70,0,24.3,16.9,98,29,12.2,7.4
2008-08-15,87,0,22.3,17.6,68,38,16.2,1.1
2008-08-16,11,0,20.4,12.1,71,35,15.1,6.2
2008-08-17,70,0,19.3,16.4,75,41,7.9,1.8
2008-08-18,12,0,19.9,14.6,82,34,7.9,3.5
2008-08-19,0,0,22.0,16.8,91,38,4.7,1.4
2008-08-20,15,0,22.7,17.7,97,37,7.9,1.5
2008-08-21,25,0,21.7,14.8,85,36,5.4,2.6
2008-08-22,1,0,21.3,14.9,81,34,10.4,6.3
2008-08-23,57,0,21.3,12.8,98,27,6.5,3.4
2008-08-24,99,8,20.7,16.6,82,38,7.9,5.5
2008-08-25,59,0,19.2,16.1,72,40,24.5,13.4
2008-08-26,8,0,20.4,15.4,78,40,23.8,12.2
