date,weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),temperature_2m_mean  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2012-09-12,61.0,30.191,18.741,24.399338,44923.65,38545.043,10.700001,10.700001,0.0,9.0,31.999523,55.8
2012-09-13,51.0,25.041,17.691,21.032667,44791.113,41039.258,0.2,0.2,0.0,1.0,29.024128,52.56
2012-09-14,3.0,26.341,18.241,22.27433,44657.902,38015.203,0.0,0.0,0.0,0.0,26.785547,49.32
2012-09-15,2.0,27.791,19.541,23.099333,44524.1,41144.477,0.0,0.0,0.0,0.0,20.929594,37.8
2012-09-16,3.0,28.491,18.791,23.407663,44389.797,40660.027,0.0,0.0,0.0,0.0,15.379206,25.919998
2012-09-17,3.0,31.241,19.541,25.057663,44255.07,40183.895,0.0,0.0,0.0,0.0,18.335276,30.239998
2012-09-18,3.0,32.841,22.241,26.816004,44120.016,40595.832,0.0,0.0,0.0,0.0,13.37825,25.199999
2012-09-19,3.0,30.091,22.441,25.476418,43984.707,40498.023,0.0,0.0,0.0,0.0,14.799459,28.44
2012-09-20,2.0,31.541,20.241,25.549332,43849.227,40277.082,0.0,0.0,0.0,0.0,16.563911,28.8
2012-09-21,2.0,34.440998,22.591,27.399338,43713.664,39817.668,0.0,0.0,0.0,0.0,20.799152,36.36
2012-09-22,53.0,37.291,23.341,29.240997,43578.098,39336.18,1.2,1.2,0.0,2.0,20.275383,33.12
2012-09-23,2.0,39.641,24.041,30.507666,43442.61,39982.3,0.0,0.0,0.0,0.0,21.53089,38.16
2012-09-24,3.0,30.191,22.890999,26.241003,43307.285,37331.22,0.0,0.0,0.0,0.0,16.923828,35.28
2012-09-25,3.0,33.541,20.390999,26.96808,43172.207,38990.465,0.0,0.0,0.0,0.0,21.252197,31.68
2012-09-26,3.0,34.940998,24.591,28.886839,43037.453,38570.266,0.0,0.0,0.0,0.0,25.068514,43.56
2012-09-27,3.0,34.591,24.741,29.076416,42903.113,39145.242,0.0,0.0,0.0,0.0,24.850431,41.039997
2012-09-28,3.0,35.891,24.541,30.172249,42769.266,38614.703,0.0,0.0,0.0,0.0,19.008547,34.56
2012-09-29,1.0,31.390999,23.441,26.576414,42635.992,37514.105,0.0,0.0,0.0,0.0,22.104116,50.399998
2012-09-30,1.0,28.691,21.691,24.663916,42503.387,38274.914,0.0,0.0,0.0,0.0,21.862406,39.6
2012-10-01,1.0,27.441,21.140999,23.824335,42371.383,37406.72,0.0,0.0,0.0,0.0,17.651016,30.599998
2012-10-02,51.0,29.191,20.691,24.595163,42239.04,36827.2,0.4,0.4,0.0,2.0,14.277983,27.359999
2012-10-03,1.0,31.841,21.041,25.772247,42106.242,37394.332,0.0,0.0,0.0,0.0,14.689588,26.28
2012-10-04,0.0,32.891,21.741,26.376413,41973.082,37596.715,0.0,0.0,0.0,0.0,13.905509,24.84
2012-10-05,1.0,32.190998,21.291,26.024338,41839.656,36781.29,0.0,0.0,0.0,0.0,15.03835,26.28
2012-10-06,51.0,32.291,21.591,26.303505,41706.06,36701.695,0.4,0.4,0.0,1.0,11.631956,24.48
2012-10-07,3.0,30.341,22.441,25.691002,41572.383,36765.95,0.0,0.0,0.0,0.0,20.523157,37.44
2012-10-08,3.0,30.341,21.341,25.403498,41438.72,36831.047,0.0,0.0,0.0,0.0,12.768586,23.759998
2012-10-09,3.0,29.941,20.941,24.903498,41305.168,36720.49,0.0,0.0,0.0,0.0,13.779114,28.08
2012-10-10,3.0,30.791,19.640999,25.276415,41171.82,27453.787,0.0,0.0,0.0,0.0,18.455048,30.960001
2012-10-11,61.0,29.991,22.341,25.661837,41038.777,33490.29,2.1,2.1,0.0,6.0,14.917212,28.8
2012-10-12,63.0,22.741,18.991,21.059752,40906.133,14298.224,32.0,32.0,0.0,19.0,17.283749,48.239998
2012-10-13,63.0,25.241,18.541,21.038918,40773.99,34661.055,6.3,6.3,0.0,6.0,13.979872,33.12
2012-10-14,63.0,26.491,18.491,21.849333,40642.453,31083.521,5.5,5.5,0.0,8.0,30.962091,52.92
2012-10-15,3.0,22.241,17.741,19.586832,40511.61,36086.934,0.0,0.0,0.0,0.0,23.587555,41.760002
2012-10-16,0.0,23.691,15.040999,19.472252,40381.58,36090.266,0.0,0.0,0.0,0.0,10.685391,22.68
2012-10-17,2.0,25.941,14.040999,20.336832,40252.453,36000.0,0.0,0.0,0.0,0.0,12.641076,22.319998
2012-10-18,3.0,28.140999,19.191,23.382666,40124.348,36000.0,0.0,0.0,0.0,0.0,16.516901,24.48
2012-10-19,3.0,28.291,22.941,24.741003,39997.367,36000.0,0.0,0.0,0.0,0.0,20.87379,34.56
2012-10-20,3.0,28.041,21.741,24.282667,39871.625,36000.0,0.0,0.0,0.0,0.0,18.089775,31.68
2012-10-21,3.0,26.890999,20.890999,23.332666,39747.07,36000.0,0.0,0.0,0.0,0.0,20.948164,35.64
2012-10-22,61.0,23.741,19.841,21.326418,39622.656,30226.39,5.1,5.1,0.0,11.0,15.226764,27.72
2012-10-23,63.0,21.991,18.041,20.018082,39498.27,36000.0,22.1,22.1,0.0,13.0,9.885262,26.64
2012-10-24,1.0,23.291,16.491,19.730585,39374.02,36000.0,0.0,0.0,0.0,0.0,13.084402,23.4
2012-10-25,3.0,26.691,18.441,22.347252,39250.016,31021.557,0.0,0.0,0.0,0.0,23.904108,46.079998
2012-10-26,3.0,28.041,18.541,22.69725,39126.38,32900.785,0.0,0.0,0.0,0.0,18.584509,36.36
2012-10-27,53.0,22.640999,14.391,18.4035,39003.21,35649.836,3.1000001,3.1000001,0.0,8.0,22.668568,47.88
2012-10-28,3.0,19.341,12.240999,15.395167,38880.64,35763.336,0.0,0.0,0.0,0.0,22.86496,38.519997
2012-10-29,3.0,21.890999,11.040999,16.707666,38758.773,32741.547,0.0,0.0,0.0,0.0,24.703976,41.039997
2012-10-30,53.0,24.140999,15.040999,19.518084,38637.746,22504.691,0.7,0.7,0.0,2.0,20.364674,41.760002
2012-10-31,3.0,23.640999,14.841,19.336832,38517.67,35378.188,0.0,0.0,0.0,0.0,14.658676,24.48
2012-11-01,3.0,23.390999,16.541,19.87225,38398.676,35251.594,0.0,0.0,0.0,0.0,14.830076,27.359999
2012-11-02,51.0,24.691,14.391,20.101416,38280.89,35126.12,0.1,0.1,0.0,1.0,16.454008,27.0
2012-11-03,3.0,27.541,19.291,22.605583,38164.438,33846.02,0.0,0.0,0.0,0.0,17.414476,28.44
2012-11-04,2.0,29.691,19.041,23.505579,38049.453,34879.14,0.0,0.0,0.0,0.0,17.551615,31.68
2012-11-05,3.0,26.140999,18.041,21.811834,37936.074,34757.926,0.0,0.0,0.0,0.0,17.727943,28.08
2012-11-06,51.0,20.741,17.191,19.561834,37824.434,15606.965,0.1,0.1,0.0,1.0,25.683926,48.6
2012-11-07,3.0,20.841,15.040999,17.801416,37714.676,34520.812,0.0,0.0,0.0,0.0,13.32,24.84
2012-11-08,3.0,25.841,14.990999,19.638918,37606.938,34405.227,0.0,0.0,0.0,0.0,17.068707,28.44
2012-11-09,3.0,25.890999,18.390999,21.326418,37501.363,27141.682,0.0,0.0,0.0,0.0,20.68356,37.44
2012-11-10,3.0,26.991,21.041,23.684753,37397.934,31152.965,0.0,0.0,0.0,0.0,31.235058,51.48
2012-11-11,3.0,26.691,21.791,23.591003,37295.61,32382.297,0.0,0.0,0.0,0.0,31.262014,51.12
2012-11-12,51.0,24.791,20.890999,22.543083,37194.27,33438.133,0.90000004,0.90000004,0.0,4.0,34.746994,61.199997
2012-11-13,53.0,23.591,18.390999,20.826418,37094.035,33179.574,3.1,3.1,0.0,9.0,34.674183,59.399998
2012-11-14,53.0,19.941,15.841,17.684752,36995.02,22657.77,5.999999,5.999999,0.0,16.0,20.617662,38.519997
2012-11-15,53.0,20.890999,16.491,18.207664,36897.355,33372.85,4.6,4.6,0.0,9.0,23.857979,41.399998
2012-11-16,51.0,22.541,14.341,18.338919,36801.16,32254.041,0.2,0.2,0.0,1.0,16.595179,28.8
2012-11-17,3.0,20.791,16.791,18.553503,36706.56,29672.66,0.0,0.0,0.0,0.0,22.406927,38.88
2012-11-18,53.0,20.991,13.641,16.940998,36613.68,33026.637,1.7000002,1.7000002,0.0,5.0,19.64228,35.28
2012-11-19,1.0,20.541,12.990999,16.341002,36522.652,33233.758,0.0,0.0,0.0,0.0,23.933908,47.519997
2012-11-20,1.0,20.841,13.790999,17.030582,36433.613,33136.863,0.0,0.0,0.0,0.0,18.837322,33.839996
2012-11-21,3.0,20.541,12.841,16.38475,36346.684,33042.168,0.0,0.0,0.0,0.0,10.739832,21.24
2012-11-22,3.0,21.841,11.790999,16.355583,36262.008,32218.564,0.0,0.0,0.0,0.0,8.209263,19.8
2012-11-23,1.0,21.041,11.341,16.007666,36179.715,32820.234,0.0,0.0,0.0,0.0,9.83268,16.199999
2012-11-24,1.0,21.140999,11.341,16.19725,36099.953,32771.05,0.0,0.0,0.0,0.0,12.261157,20.519999
2012-11-25,2.0,22.791,11.341,17.136833,36022.85,32477.61,0.0,0.0,0.0,0.0,17.518356,28.8
2012-11-26,3.0,23.791,16.091,19.382668,35948.555,31118.104,0.0,0.0,0.0,0.0,22.61419,35.64
2012-11-27,1.0,19.441,12.341,16.651417,35877.2,31925.633,0.0,0.0,0.0,0.0,32.33794,58.679996
2012-11-28,0.0,18.191,9.790999,13.320165,35808.934,32353.1,0.0,0.0,0.0,0.0,25.488914,44.639996
2012-11-29,0.0,16.991,7.491,11.853499,35743.9,32090.895,0.0,0.0,0.0,0.0,17.49615,29.519999
2012-11-30,3.0,17.491,7.191,11.936832,35682.125,31841.246,0.0,0.0,0.0,0.0,18.374111,28.08
2012-12-01,3.0,17.841,8.740999,12.880582,35622.867,31161.846,0.0,0.0,0.0,0.0,24.95452,47.519997
2012-12-02,3.0,17.890999,10.591,13.820165,35566.04,29811.975,0.0,0.0,0.0,0.0,32.33794,56.16
2012-12-03,2.0,19.291,10.990999,14.565999,35511.715,31468.76,0.0,0.0,0.0,0.0,19.67195,35.28
2012-12-04,3.0,18.741,10.591,14.207667,35459.96,31277.486,0.0,0.0,0.0,0.0,23.241617,40.68
2012-12-05,3.0,17.091,10.391,13.426415,35410.84,31163.287,0.0,0.0,0.0,0.0,25.683926,47.519997
2012-12-06,3.0,16.241,8.790999,12.928498,35364.434,25064.303,0.0,0.0,0.0,0.0,20.61766,34.2
2012-12-07,51.0,17.241,10.691,12.751416,35320.805,26544.396,0.3,0.3,0.0,1.0,34.69847,57.239998
2012-12-08,53.0,13.990999,8.841,11.147251,35280.02,31080.914,1.4000001,1.4000001,0.0,4.0,35.426632,72.0
2012-12-09,1.0,16.091,7.941,11.499333,35242.145,31168.447,0.0,0.0,0.0,0.0,19.652176,34.92
2012-12-10,3.0,15.841,7.991,11.651416,35207.258,28972.316,0.0,0.0,0.0,0.0,20.466246,36.719997
2012-12-11,3.0,15.341,7.6410003,11.355583,35175.418,26390.283,0.0,0.0,0.0,0.0,15.124284,26.64
2012-12-12,2.0,17.741,7.991,12.568082,35146.688,30631.025,0.0,0.0,0.0,0.0,19.09358,35.28
2012-12-13,0.0,18.991,6.491,12.570167,35121.14,31059.129,0.0,0.0,0.0,0.0,9.686609,17.64
2012-12-14,3.0,20.441,7.291,13.190999,35098.836,30971.09,0.0,0.0,0.0,0.0,7.5170207,16.919998
2012-12-15,3.0,22.241,8.290999,14.690999,35079.836,31031.299,0.0,0.0,0.0,0.0,10.086427,17.64
2012-12-16,3.0,21.640999,10.691,16.043085,35064.207,26944.81,0.0,0.0,0.0,0.0,19.93048,34.2
2012-12-17,1.0,18.341,12.591,15.207667,35052.004,31033.121,0.0,0.0,0.0,0.0,27.059933,45.719997
2012-12-18,2.0,18.640999,11.091,14.328499,35043.285,31057.107,0.0,0.0,0.0,0.0,29.237675,50.76
2012-12-19,3.0,17.640999,9.641,13.411831,35038.117,30492.994,0.0,0.0,0.0,0.0,12.229406,20.16
2012-12-20,3.0,19.941,9.990999,14.736835,35036.54,29755.344,0.0,0.0,0.0,0.0,26.072052,46.8
2012-12-21,51.0,16.091,13.290999,14.626415,35038.508,31139.762,0.3,0.3,0.0,2.0,32.559605,62.639996
2012-12-22,2.0,18.091,10.240999,13.770165,35043.97,31171.953,0.0,0.0,0.0,0.0,20.240198,35.28
2012-12-23,0.0,20.591,6.841,13.3535,35052.883,31207.506,0.0,0.0,0.0,0.0,15.137133,24.48
2012-12-24,2.0,21.591,10.240999,15.059751,35065.203,31245.467,0.0,0.0,0.0,0.0,23.664352,42.48
2012-12-25,3.0,19.291,11.841,15.301418,35080.875,31002.887,0.0,0.0,0.0,0.0,22.768398,37.079998
2012-12-26,3.0,17.291,12.341,14.286832,35099.86,29027.451,0.0,0.0,0.0,0.0,31.087412,55.8
2012-12-27,2.0,18.890999,11.841,14.886834,35122.098,31365.176,0.0,0.0,0.0,0.0,34.897724,57.239998
2012-12-28,3.0,17.691,11.891,14.153499,35147.535,31409.46,0.0,0.0,0.0,0.0,29.301876,49.32
2012-12-29,51.0,16.291,9.841,12.911834,35176.133,31455.361,1.0,1.0,0.0,5.0,24.606731,41.760002
2012-12-30,3.0,16.390999,10.691,13.034748,35207.812,31502.75,0.0,0.0,0.0,0.0,18.331741,33.839996
2012-12-31,3.0,18.041,7.191,12.411832,35242.54,31551.508,0.0,0.0,0.0,0.0,18.278645,29.519999
2013-01-01,3.0,16.591,8.441,12.309751,35280.246,24710.465,0.0,0.0,0.0,0.0,17.068707,27.72
2013-01-02,3.0,16.791,9.441,12.863915,35320.883,30050.69,0.0,0.0,0.0,0.0,19.164717,31.68
2013-01-03,51.0,16.041,10.740999,13.02225,35364.39,31704.805,1.3000001,1.3000001,0.0,6.0,22.7057,38.519997
2013-01-04,3.0,17.841,10.341,13.5285,35410.703,25908.285,0.0,0.0,0.0,0.0,27.026386,47.519997
2013-01-05,3.0,17.791,11.091,13.607665,35459.77,31811.64,0.0,0.0,0.0,0.0,23.4,39.6
2013-01-06,2.0,18.591,9.091,13.49725,35511.527,31866.086,0.0,0.0,0.0,0.0,18.161278,34.2
2013-01-07,3.0,17.841,11.290999,13.982665,35565.918,31921.053,0.0,0.0,0.0,0.0,15.7908325,26.64
2013-01-08,0.0,18.341,7.8910003,12.799333,35622.88,31976.426,0.0,0.0,0.0,0.0,10.464797,21.96
2013-01-09,2.0,18.291,7.091,12.216001,35682.47,32032.375,0.0,0.0,0.0,0.0,11.923557,16.919998
2013-01-10,3.0,18.991,9.691,13.838914,35745.344,32089.807,0.0,0.0,0.0,0.0,18.335276,32.760002
2013-01-11,3.0,17.091,8.990999,13.070165,35811.523,32148.668,0.0,0.0,0.0,0.0,15.941944,26.64
2013-01-12,2.0,19.741,10.091,14.357665,35880.875,32208.842,0.0,0.0,0.0,0.0,21.868332,35.28
2013-01-13,3.0,15.841,9.441,12.70975,35953.25,32270.217,0.0,0.0,0.0,0.0,21.767351,35.64
2013-01-14,61.0,15.191,8.240999,11.105582,36028.523,30465.844,5.3999996,5.3999996,0.0,10.0,20.008356,34.92
2013-01-15,3.0,17.640999,8.391,12.551415,36106.543,32437.084,0.0,0.0,0.0,0.0,30.978832,51.12
2013-01-16,53.0,18.640999,9.290999,13.18475,36187.184,28700.46,2.0,2.0,0.0,4.0,23.977188,46.079998
2013-01-17,51.0,14.740999,8.441,11.591001,36270.31,19882.197,0.7,0.7,0.0,3.0,18.720001,42.12
2013-01-18,51.0,22.441,11.391,16.311832,36355.78,32400.0,0.2,0.2,0.0,1.0,24.379204,42.839996
2013-01-19,55.0,19.241,10.490999,15.661832,36443.47,13863.795,3.9000003,3.9000003,0.0,6.0,24.18707,38.519997
2013-01-20,51.0,18.291,8.790999,12.809749,36533.246,32441.95,0.2,0.2,0.0,1.0,21.322214,34.92
2013-01-21,3.0,17.191,9.341,12.793083,36624.984,32494.783,0.0,0.0,0.0,0.0,20.418695,32.760002
2013-01-22,3.0,18.691,7.041,11.909748,36718.55,32440.197,0.0,0.0,0.0,0.0,30.449274,52.199997
2013-01-23,55.0,16.291,7.6410003,11.466001,36813.824,25161.887,1.5,1.5,0.0,2.0,31.76375,56.88
2013-01-24,3.0,13.441,8.740999,10.7035,36910.68,32400.0,0.0,0.0,0.0,0.0,37.249126,65.88
2013-01-25,3.0,15.391,8.040999,11.076417,37009.0,32596.994,0.0,0.0,0.0,0.0,27.086262,48.239998
2013-01-26,51.0,14.141,8.540999,11.120166,37108.664,31444.996,0.6,0.6,0.0,4.0,21.129885,38.88
2013-01-27,55.0,19.741,8.490999,12.105582,37209.55,24956.785,2.3,2.3,0.0,3.0,34.636787,56.88
2013-01-28,53.0,14.990999,11.290999,12.701419,37311.543,16508.912,3.1999996,3.1999996,0.0,13.0,43.649166,71.28
2013-01-29,3.0,18.691,7.8910003,12.688914,37414.695,33135.367,0.0,0.0,0.0,0.0,14.529915,26.64
2013-01-30,3.0,20.640999,9.240999,14.3951645,37520.06,32994.824,0.0,0.0,0.0,0.0,25.294964,42.839996
2013-01-31,1.0,22.441,9.191,15.201415,37627.707,33428.05,0.0,0.0,0.0,0.0,11.983188,20.519999
2013-02-01,51.0,24.541,11.740999,16.268082,37737.5,33715.77,0.3,0.3,0.0,2.0,29.09103,50.76
2013-02-02,51.0,14.941,7.8910003,11.157665,37849.277,33653.09,0.1,0.1,0.0,1.0,22.38378,39.6
2013-02-03,51.0,14.290999,7.741,10.88475,37962.902,33783.797,0.6,0.6,0.0,3.0,32.67285,56.88
2013-02-04,51.0,16.241,10.240999,12.699334,38078.23,31797.29,1.0,1.0,0.0,5.0,28.266304,51.48
2013-02-05,53.0,19.841,7.241,12.305583,38195.125,33512.605,2.0,2.0,0.0,5.0,22.380884,44.639996
2013-02-06,51.0,13.641,5.841,9.291,38313.445,32786.902,0.1,0.1,0.0,1.0,33.912685,57.239998
2013-02-07,2.0,12.441,5.291,8.897249,38433.055,33985.945,0.0,0.0,0.0,0.0,34.882866,62.279995
2013-02-08,51.0,13.641,4.291,8.495167,38553.83,33741.465,0.3,0.3,0.0,1.0,19.272614,39.6
2013-02-09,2.0,14.941,5.241,9.27225,38675.625,34385.99,0.0,0.0,0.0,0.0,30.261421,54.0
2013-02-10,3.0,18.291,6.441,11.886833,38798.32,33880.945,0.0,0.0,0.0,0.0,33.626774,58.679996
2013-02-11,51.0,14.141,7.691,11.357667,38921.797,33344.914,0.3,0.3,0.0,2.0,24.569836,40.32
2013-02-12,3.0,13.591,6.541,9.809751,39045.926,32432.564,0.0,0.0,0.0,0.0,32.379993,56.88
2013-02-13,51.0,13.341,6.991,10.047252,39170.58,35289.26,0.1,0.1,0.0,1.0,35.58177,63.0
2013-02-14,3.0,16.390999,5.791,11.115998,39295.65,29960.078,0.0,0.0,0.0,0.0,20.08916,36.36
2013-02-15,2.0,16.890999,8.240999,12.001416,39421.008,36343.16,0.0,0.0,0.0,0.0,23.686249,40.68
2013-02-16,3.0,17.441,5.841,11.426417,39546.547,35200.164,0.0,0.0,0.0,0.0,18.11841,33.12
2013-02-17,51.0,17.491,7.291,12.332665,39672.156,26569.672,0.8,0.8,0.0,3.0,12.4811535,25.919998
2013-02-18,3.0,17.390999,8.240999,12.413917,39797.883,32905.008,0.0,0.0,0.0,0.0,19.083395,33.839996
2013-02-19,3.0,16.841,9.841,13.405582,39924.812,30360.953,0.0,0.0,0.0,0.0,23.893261,42.48
2013-02-20,51.0,17.191,10.540999,14.011832,40053.066,27544.049,0.3,0.3,0.0,2.0,30.633865,54.0
2013-02-21,2.0,22.841,8.341,14.9285,40182.527,36830.65,0.0,0.0,0.0,0.0,16.93531,33.48
2013-02-22,3.0,24.541,11.141,16.607668,40313.074,36096.66,0.0,0.0,0.0,0.0,31.394394,57.239998
2013-02-23,51.0,12.141,8.591,10.466001,40444.605,6226.7334,0.6,0.6,0.0,3.0,26.717722,45.36
2013-02-24,61.0,13.691,7.091,9.538916,40577.0,30689.816,6.2999997,6.2999997,0.0,10.0,13.392774,36.0
2013-02-25,51.0,13.591,5.241,9.074332,40710.152,37689.71,0.1,0.1,0.0,1.0,10.799999,27.72
2013-02-26,3.0,14.240999,5.241,9.591001,40843.957,35290.95,0.0,0.0,0.0,0.0,16.039202,29.16
2013-02-27,51.0,16.291,9.290999,12.463914,40978.305,34297.746,0.1,0.1,0.0,1.0,27.288855,48.6
2013-02-28,53.0,18.241,10.091,14.5285,41113.094,36734.312,2.3,2.3,0.0,5.0,37.67809,70.92
2013-03-01,3.0,17.291,6.591,12.313915,41248.22,37354.855,0.0,0.0,0.0,0.0,22.553936,45.0
2013-03-02,3.0,16.241,10.941,13.186832,41383.58,37437.67,0.0,0.0,0.0,0.0,23.598541,39.96
2013-03-03,51.0,19.091,7.441,13.209751,41519.08,35540.08,0.2,0.2,0.0,1.0,24.458813,41.760002
2013-03-04,51.0,17.541,12.540999,14.782666,41654.605,12778.867,0.8,0.8,0.0,5.0,36.869694,61.199997
2013-03-05,3.0,25.291,15.091,19.270166,41790.07,35496.47,0.0,0.0,0.0,0.0,31.435646,58.32
2013-03-06,3.0,22.890999,12.391,17.203499,41925.37,38941.99,0.0,0.0,0.0,0.0,10.587917,26.64
2013-03-07,51.0,26.890999,12.691,18.43892,42060.41,39080.145,0.3,0.3,0.0,1.0,17.555307,34.56
2013-03-08,51.0,24.191,11.891,17.407667,42195.086,39217.74,0.5,0.5,0.0,2.0,17.826363,38.16
2013-03-09,3.0,22.591,12.341,17.276417,42329.305,39314.684,0.0,0.0,0.0,0.0,14.386494,27.359999
2013-03-10,61.0,20.640999,12.040999,15.457667,42463.125,36339.816,5.0000005,5.0000005,0.0,7.0,12.4811535,30.599998
2013-03-11,3.0,22.691,9.191,15.224332,42597.543,38789.457,0.0,0.0,0.0,0.0,17.31746,42.12
2013-03-12,61.0,24.241,11.490999,16.3785,42732.676,15602.651,6.7999997,6.7999997,0.0,10.0,24.640942,55.8
2013-03-13,53.0,14.141,8.391,11.113915,42868.438,39526.895,1.7,1.7,0.0,3.0,41.33734,70.56
2013-03-14,2.0,13.790999,6.541,9.805583,43004.734,39579.082,0.0,0.0,0.0,0.0,43.34974,72.0
2013-03-15,3.0,15.990999,6.291,11.041,43141.48,39635.09,0.0,0.0,0.0,0.0,20.418695,35.28
2013-03-16,51.0,24.341,10.290999,16.788916,43278.59,39600.0,0.3,0.3,0.0,2.0,21.96,41.039997
2013-03-17,3.0,26.041,12.691,18.526417,43415.97,39600.0,0.0,0.0,0.0,0.0,18.775301,33.48
2013-03-18,3.0,20.890999,11.841,15.713917,43553.535,39685.383,0.0,0.0,0.0,0.0,17.906157,35.64
2013-03-19,51.0,22.441,10.540999,16.080582,43691.2,37225.96,0.5,0.5,0.0,2.0,18.709612,35.28
2013-03-20,51.0,20.041,12.141,15.578499,43828.87,39834.83,0.2,0.2,0.0,1.0,31.765793,55.8
2013-03-21,3.0,25.691,8.691,17.163916,43966.465,40007.324,0.0,0.0,0.0,0.0,13.584932,28.08
2013-03-22,3.0,26.291,11.490999,18.301416,44103.89,39600.0,0.0,0.0,0.0,0.0,25.43802,46.44
2013-03-23,51.0,27.541,10.540999,17.713915,44241.062,40306.97,0.90000004,0.90000004,0.0,3.0,31.311722,60.120003
2013-03-24,51.0,21.341,10.990999,15.916,44377.89,40423.105,0.1,0.1,0.0,1.0,38.275295,60.120003
2013-03-25,3.0,25.841,11.141,17.813917,44514.285,40544.715,0.0,0.0,0.0,0.0,18.844202,39.239998
2013-03-26,3.0,24.741,11.591,18.324333,44650.152,40457.094,0.0,0.0,0.0,0.0,15.119999,33.12
2013-03-27,3.0,22.841,14.341,17.913916,44785.41,40137.64,0.0,0.0,0.0,0.0,18.892282,37.8
2013-03-28,3.0,22.541,14.341,17.882666,44919.96,40709.785,0.0,0.0,0.0,0.0,27.397867,49.32
2013-03-29,51.0,27.291,13.891,19.988916,45053.71,38229.934,0.1,0.1,0.0,1.0,19.881649,37.44
2013-03-30,3.0,25.091,12.540999,19.018084,45186.71,41435.742,0.0,0.0,0.0,0.0,13.397612,30.239998
2013-03-31,55.0,27.390999,13.540999,19.549334,45319.895,36080.75,2.7000003,2.7000003,0.0,6.0,20.188908,49.32
2013-04-01,61.0,22.541,13.441,16.807669,45453.38,38000.945,2.9,2.9,0.0,6.0,23.023117,48.239998
2013-04-02,2.0,22.691,10.841,16.722252,45587.074,41916.633,0.0,0.0,0.0,0.0,22.380884,34.92
2013-04-03,2.0,28.591,14.091,20.470167,45720.902,42001.504,0.0,0.0,0.0,0.0,33.34035,72.72
2013-04-04,3.0,23.191,13.040999,17.255583,45854.777,42002.445,0.0,0.0,0.0,0.0,22.539564,40.32
2013-04-05,55.0,21.691,10.641,15.453499,45988.613,38332.34,4.1,4.1,0.0,8.0,32.26572,57.96
2013-04-06,53.0,18.841,8.641,13.52225,46122.32,38827.7,1.9,1.9,0.0,4.0,33.636406,60.120003
2013-04-07,2.0,22.041,9.841,16.036833,46255.81,42606.812,0.0,0.0,0.0,0.0,15.725037,31.319998
2013-04-08,3.0,23.640999,11.290999,17.186832,46388.996,42320.02,0.0,0.0,0.0,0.0,17.313717,32.039997
2013-04-09,3.0,23.741,12.141,17.697248,46521.785,41206.965,0.0,0.0,0.0,0.0,15.315873,32.039997
2013-04-10,3.0,25.241,11.040999,18.168083,46654.09,42473.293,0.0,0.0,0.0,0.0,19.652176,36.0
2013-04-11,3.0,30.041,13.841,20.747248,46785.812,42750.32,0.0,0.0,0.0,0.0,16.62249,30.599998
2013-04-12,3.0,23.541,15.391,18.813917,46916.867,42518.86,0.0,0.0,0.0,0.0,21.096123,41.039997
2013-04-13,2.0,24.241,14.290999,18.699333,47047.15,43644.72,0.0,0.0,0.0,0.0,17.786331,35.28
2013-04-14,3.0,24.491,12.191,18.386835,47176.56,43197.035,0.0,0.0,0.0,0.0,18.751125,38.519997
2013-04-15,3.0,24.341,13.591,18.384748,47305.004,41901.1,0.0,0.0,0.0,0.0,17.25373,34.92
2013-04-16,3.0,24.541,11.290999,18.201416,47432.375,43016.305,0.0,0.0,0.0,0.0,18.709612,34.2
2013-04-17,1.0,23.741,12.240999,17.95975,47558.58,44339.938,0.0,0.0,0.0,0.0,19.61587,38.16
2013-04-18,1.0,26.441,11.391,19.020166,47683.5,44429.348,0.0,0.0,0.0,0.0,17.298738,32.399998
2013-04-19,51.0,24.191,12.740999,18.405584,47807.176,43335.94,0.8,0.8,0.0,3.0,23.675303,42.839996
2013-04-20,51.0,18.341,12.790999,15.330583,47930.504,40931.867,0.3,0.3,0.0,2.0,21.829777,42.48
2013-04-21,53.0,18.291,12.691,15.265998,48053.59,43891.227,2.5000002,2.5000002,0.0,8.0,25.076267,43.92
2013-04-22,53.0,17.991,13.740999,15.718083,48176.344,34305.16,3.6999998,3.6999998,0.0,10.0,32.427986,58.32
2013-04-23,53.0,20.640999,15.591,17.974337,48298.68,17215.025,1.6,1.6,0.0,4.0,45.61784,77.03999
2013-04-24,53.0,22.140999,15.740999,18.78475,48420.492,38889.047,1.9,1.9,0.0,4.0,40.091133,72.72
2013-04-25,3.0,24.041,12.941,18.270168,48541.69,45030.2,0.0,0.0,0.0,0.0,19.66536,41.760002
2013-04-26,2.0,26.991,14.141,19.947248,48662.18,45045.12,0.0,0.0,0.0,0.0,18.11841,35.28
2013-04-27,3.0,26.941,15.341,21.103502,48781.863,43200.0,0.0,0.0,0.0,0.0,31.205997,51.12
2013-04-28,3.0,26.791,19.441,22.5535,48900.63,30788.527,0.0,0.0,0.0,0.0,28.220419,47.88
2013-04-29,2.0,27.191,16.841,21.982668,49018.395,45358.49,0.0,0.0,0.0,0.0,21.99538,38.519997
